"","Course_id","name","department","units","meeting","instructor","rating"
"2654","601","Independent Study","EMAE","18","MW 12:45 PM - 2:00 PM","Bo Li","1.0"
"2655","601","Independent Study","EMAE","18","TuTh 10:00 AM - 11:15 AM","Clare Rimnac","2.3"
"2656","601","Independent Study","EMAE","18","TBA ","Clare Rimnac","2.3"
"2657","601","Independent Study","EMAE","18","TuTh 4:00 PM - 5:15 PM","Stephen Hostler",NA
"2658","601","Independent Study","EMAE","18","TBA ","Stephen Hostler",NA
"2659","601","Independent Study","EMAE","18","MW 5:30 PM - 7:00 PM","Paul Barnhart","3.9"
"2660","601","Independent Study","EMAE","18","TBA ","Umut Gurkan","4.2"
"2661","601","Independent Study","EMAE","18","TuTh 10:00 AM - 11:15 AM","Fumiaki Takahashi",NA
"2662","651","Thesis M.S.","EMAE","18","TuTh 10:00 AM - 11:15 AM","YaTing Liao",NA
"2663","651","Thesis M.S.","EMAE","18","TuTh 10:00 AM - 11:15 AM","Kathryn Daltorio","2.0"
"2664","651","Thesis M.S.","EMAE","18","TuTh 2:30 PM - 3:45 PM","Clare Rimnac","2.3"
"2665","651","Thesis M.S.","EMAE","18","TBA ","Richard Bachmann","2.3"
"2666","651","Thesis M.S.","EMAE","18","TBA ","Richard Bachmann","2.5"
"2667","651","Thesis M.S.","EMAE","18","F 9:30 AM - 12:00 PM","Kiju Lee","4.2"
"2668","651","Thesis M.S.","EMAE","18","MW 3:20 PM - 4:35 PM","Murat Cavusoglu","2.8"
"2669","651","Thesis M.S.","EMAE","18","TBA ","Roger Quinn","3.9"
"2670","651","Thesis M.S.","EMAE","18","TBA ","Alexis Abramson","4.3"
"2671","651","Thesis M.S.","EMAE","18","TBA ","Kathryn Daltorio","2.0"
"2672","651","Thesis M.S.","EMAE","18","TBA ","Jaikrishnan Kadambi","3.3"
"2673","651","Thesis M.S.","EMAE","18","TBA ","Yasuhiro Kamotani",NA
"2674","651","Thesis M.S.","EMAE","18","TBA ","Bo Li","1.0"
"2675","651","Thesis M.S.","EMAE","18","TBA ","Vikas Prakash","2.9"
"2676","651","Thesis M.S.","EMAE","18","TBA ","Clare Rimnac","2.3"
"2677","651","Thesis M.S.","EMAE","18","TBA ","James Tien",NA
"2678","651","Thesis M.S.","EMAE","18","TBA ","Kiju Lee","4.2"
"2679","651","Thesis M.S.","EMAE","18","TBA ","Paul Barnhart","3.9"
"2680","651","Thesis M.S.","EMAE","18","TBA ","Richard Bachmann","2.3"
"2681","651","Thesis M.S.","EMAE","18","TBA ","Richard Bachmann","2.5"
"2682","651","Thesis M.S.","EMAE","18","TBA ","Ozan Akkus",NA
"2683","651","Thesis M.S.","EMAE","18","TBA ","Malcolm Cooke",NA
"2684","651","Thesis M.S.","EMAE","18","TBA ","Umut Gurkan","4.2"
"2685","651","Thesis M.S.","EMAE","18","TBA ","Sunniva Collins","3.8"
"2686","651","Thesis M.S.","EMAE","18","TBA ","YaTing Liao",NA
"2687","651","Thesis M.S.","EMAE","18","TBA ","Fumiaki Takahashi",NA
"2688","651","Thesis M.S.","EMAE","18","TBA ","Yingchun Yuan",NA
"2689","689","Special Topics","EMAE","18","TBA ","Chirag Kharangate","2.8"
"2690","695","Project M.S.","EMAE","9","TBA ","Stephen Hostler",NA
"2691","695","Project M.S.","EMAE","9","TBA ","Brian Maxwell","2.5"
"2692","695","Project M.S.","EMAE","9","MW 12:45 PM - 2:00 PM","Roger Quinn","3.9"
"2693","695","Project M.S.","EMAE","9","M 2:00 PM - 4:30 PM","Yasuhiro Kamotani",NA
"2694","695","Project M.S.","EMAE","9","MW 2:00 PM - 3:45 PM","Staff",NA
"2695","695","Project M.S.","EMAE","9","TuTh 2:30 PM - 3:45 PM","Yingchun Yuan",NA
"2696","695","Project M.S.","EMAE","9","TBA ","Alexis Abramson","4.3"
"2697","695","Project M.S.","EMAE","9","TBA ","Kathryn Daltorio","2.0"
"2698","695","Project M.S.","EMAE","9","TBA ","Jaikrishnan Kadambi","3.3"
"2699","695","Project M.S.","EMAE","9","TBA ","Yasuhiro Kamotani",NA
"2700","695","Project M.S.","EMAE","9","TBA ","Bo Li","1.0"
"2701","695","Project M.S.","EMAE","9","TBA ","Vikas Prakash","2.9"
"2702","695","Project M.S.","EMAE","9","TBA ","Roger Quinn","3.9"
"2703","695","Project M.S.","EMAE","9","TBA ","Clare Rimnac","2.3"
"2704","695","Project M.S.","EMAE","9","TBA ","James Tien",NA
"2705","695","Project M.S.","EMAE","9","TBA ","Kiju Lee","4.2"
"2706","695","Project M.S.","EMAE","9","TBA ","Paul Barnhart","3.9"
"2707","695","Project M.S.","EMAE","9","TBA ","Richard Bachmann","2.3"
"2708","695","Project M.S.","EMAE","9","TBA ","Richard Bachmann","2.5"
"2709","701","Dissertation Ph.D.","EMAE","9","TBA ","Ozan Akkus",NA
"2710","701","Dissertation Ph.D.","EMAE","9","TBA ","Malcolm Cooke",NA
"2711","701","Dissertation Ph.D.","EMAE","9","TBA ","Umut Gurkan","4.2"
"2712","701","Dissertation Ph.D.","EMAE","9","TBA ","Sunniva Collins","3.8"
"2713","701","Dissertation Ph.D.","EMAE","9","TBA ","YaTing Liao",NA
"2714","701","Dissertation Ph.D.","EMAE","9","TBA ","Fumiaki Takahashi",NA
"2715","701","Dissertation Ph.D.","EMAE","9","TBA ","Yingchun Yuan",NA
"2716","701","Dissertation Ph.D.","EMAE","9","TBA ","Chirag Kharangate","2.8"
"2717","701","Dissertation Ph.D.","EMAE","9","TBA ","Stephen Hostler",NA
"2718","701","Dissertation Ph.D.","EMAE","9","TBA ","Brian Maxwell","2.5"
"2719","701","Dissertation Ph.D.","EMAE","9","TBA ","Vikas Prakash","2.9"
"2720","701","Dissertation Ph.D.","EMAE","9","TBA ","Alexis Abramson","4.3"
"2721","701","Dissertation Ph.D.","EMAE","9","TBA ","Brian Maxwell","2.5"
"2722","701","Dissertation Ph.D.","EMAE","9","TBA ","Yasuhiro Kamotani",NA
"2723","701","Dissertation Ph.D.","EMAE","9","TBA ","Roger Quinn","3.9"
"2724","701","Dissertation Ph.D.","EMAE","9","TBA ","Clare Rimnac","2.3"
"2725","701","Dissertation Ph.D.","EMAE","9","TBA ","James Tien",NA
"2726","701","Dissertation Ph.D.","EMAE","9","TBA ","Kiju Lee","4.2"
"2727","701","Dissertation Ph.D.","EMAE","9","TBA ","Ozan Akkus",NA
"2728","701","Dissertation Ph.D.","EMAE","9","TBA ","Umut Gurkan","4.2"
"2729","701","Dissertation Ph.D.","EMAE","9","TBA ","YaTing Liao",NA
"2730","417","TEAMS","EMBA","0","TBA ","Fumiaki Takahashi",NA
"2731","430","Health Informatics, Analytics &amp; Decision Making","EMBA","2.5","TBA ","Robert Gao",NA
"2732","436","Accounting for Business Executives","EMBA","2.5","TBA ","Yingchun Yuan",NA
"2733","438A","Business Statistics and Quantitative Analysis","EMBA","1.25","TBA ","Chirag Kharangate","2.8"
"2734","441","Leading Change: Self","EMBA","2.5","TBA ","Roger Quinn","3.9"
"2735","443","Supply Chain Management","EMBA","2.5","TBA ","Bo Li","1.0"
"2736","446","Managing Risk and Real Options","EMBA","2.5","TBA ","Alexis Abramson","4.3"
"2737","450","Managerial Marketing","EMBA","2.5","TBA ","Kathryn Daltorio","2.0"
"2738","451","Business Model Design","EMBA","2.5","TBA ","Yasuhiro Kamotani",NA
"2739","464","Legal Environment","EMBA","2.5","TBA ","Sunniva Collins","3.8"
"2740","472","Leading Change: The Organization","EMBA","2.5","TBA ","Vikas Prakash","2.9"
"2741","478A","Leading Design in Organization","EMBA","1.25","TBA ","Clare Rimnac","2.3"
"2742","110","Transitioning Ideas to Reality I - Materials in Service of Industry and Society","EMSE","1","TBA ","James Tien",NA
"2743","125","Freshman Research in Materials Science and Engineering","EMSE","1","TBA ","Kiju Lee","4.2"
"2744","276","Materials Properties and Design","EMSE","3","TBA ","Wyatt Newman","4.4"
"2745","276","Materials Properties and Design","EMSE","3","TBA ","Ozan Akkus",NA
"2746","308","Welding Metallurgy","EMSE","3","TBA ","Paul Barnhart","3.9"
"2747","320","Materials Laboratory II","EMSE","1","TBA ","Umut Gurkan","4.2"
"2748","325","Undergraduate Research in Materials Science and Engineering","EMSE","3","TBA ","Murat Cavusoglu","2.8"
"2749","328","Mesoscale Structural Control of Functional Materials","EMSE","3","TBA ","YaTing Liao",NA
"2750","328","Mesoscale Structural Control of Functional Materials","EMSE","3","TBA ","Robert Gao",NA
"2751","343","Processing of Electronic Materials","EMSE","3","TBA ","Fumiaki Takahashi",NA
"2752","345","Engineered Materials for Biomedical Applications","EMSE","3","TBA ","Mario Garcia Sanz",NA
"2753","345","Engineered Materials for Biomedical Applications","EMSE","3","TBA ","Christian Zorman","3.8"
"2754","349","Role of Materials in Energy and Sustainability","EMSE","3","TBA ","Yingchun Yuan",NA
"2755","349","Role of Materials in Energy and Sustainability","EMSE","3","TBA ","Xiong Yu",NA
"2756","372","Structural Materials by Design","EMSE","4","TBA ","Chirag Kharangate","2.8"
"2757","372","Structural Materials by Design","EMSE","4","TBA ","Vedha Nayagam",NA
"2758","398","Senior Project in Materials I","EMSE","1","TBA ","Brian Maxwell","2.5"
"2759","399","Senior Project in Materials II","EMSE","2","TuTh 1:00 PM - 2:15 PM","Chirag Kharangate","2.8"
"2760","400T","Graduate Teaching I","EMSE","0","TBA ","Alexis Abramson","4.3"
"2761","400T","Graduate Teaching I","EMSE","0","TBA ","Ozan Akkus",NA
"2762","400T","Graduate Teaching I","EMSE","0","TBA ","Paul Barnhart","3.9"
"2763","400T","Graduate Teaching I","EMSE","0","TBA ","Sunniva Collins","3.8"
"2764","400T","Graduate Teaching I","EMSE","0","TBA ","Kathryn Daltorio","2.0"
"2765","408","Welding Metallurgy","EMSE","3","TBA ","Umut Gurkan","4.2"
"2766","409","Deformation Processing","EMSE","3","TBA ","Yasuhiro Kamotani",NA
"2767","413","Fundamentals of Materials Engineering and Science","EMSE","3","TBA ","Kiju Lee","4.2"
"2768","428","Mesoscale Structural Control of Functional Materials","EMSE","3","TBA ","Bo Li","1.0"
"2769","428","Mesoscale Structural Control of Functional Materials","EMSE","3","TBA ","YaTing Liao",NA
"2770","443","Processing of Electronic Materials","EMSE","3","TBA ","Vikas Prakash","2.9"
"2771","449","Role of Materials in Energy and Sustainability","EMSE","3","TBA ","Roger Quinn","3.9"
"2772","449","Role of Materials in Energy and Sustainability","EMSE","3","TBA ","Clare Rimnac","2.3"
"2773","463","Magnetism and Magnetic Materials","EMSE","3","TBA ","Fumiaki Takahashi",NA
"2774","499","Materials Science and Engineering Colloquium","EMSE","0","TBA ","James Tien",NA
"2775","500T","Graduate Teaching II","EMSE","0","TBA ","Yingchun Yuan",NA
"2776","500T","Graduate Teaching II","EMSE","0","TBA ","Chirag Kharangate","2.8"
"2777","500T","Graduate Teaching II","EMSE","0","TBA ","Brian Maxwell","2.5"
"2778","500T","Graduate Teaching II","EMSE","0","TBA ","James Tien",NA
"2779","500T","Graduate Teaching II","EMSE","0","TBA ","Roger Quinn","3.9"
"2780","500T","Graduate Teaching II","EMSE","0","TBA ","Bo Li","1.0"
"2781","500T","Graduate Teaching II","EMSE","0","TBA ","Alexis Abramson","4.3"
"2782","500T","Graduate Teaching II","EMSE","0","TBA ","Clare Rimnac","2.3"
"2783","500T","Graduate Teaching II","EMSE","0","TBA ","Vikas Prakash","2.9"
"2784","503","Structure of Materials","EMSE","3","TBA ","Kenneth Loparo","3.8"
"2785","503","Structure of Materials","EMSE","3","TBA ","Yasuhiro Kamotani",NA
"2786","504","Thermodynamics of Solids","EMSE","3","TBA ","Sunniva Collins","3.8"
"2787","504","Thermodynamics of Solids","EMSE","3","TBA ","Kiju Lee","4.2"
"2788","599","Critical Review of Materials Science and Engineering Colloquium","EMSE","2","TBA ","Xiong Yu",NA
"2789","600T","Graduate Teaching III","EMSE","0","TBA ","Ozan Akkus",NA
"2790","600T","Graduate Teaching III","EMSE","0","TBA ","Umut Gurkan","4.2"
"2791","600T","Graduate Teaching III","EMSE","0","TBA ","YaTing Liao",NA
"2792","600T","Graduate Teaching III","EMSE","0","TBA ","Robert Gao",NA
"2793","600T","Graduate Teaching III","EMSE","0","TBA ","Fumiaki Takahashi",NA
"2794","600T","Graduate Teaching III","EMSE","0","TBA ","Paul Barnhart","3.9"
"2795","600T","Graduate Teaching III","EMSE","0","TBA ","Yingchun Yuan",NA
"2796","600T","Graduate Teaching III","EMSE","0","TBA ","Chirag Kharangate","2.8"
"2797","601","Independent Study","EMSE","18","TBA ","Brian Maxwell","2.5"
"2798","601","Independent Study","EMSE","18","TBA ","Kathryn Daltorio","2.0"
"2799","634","Special Topics of Materials Science","EMSE","3","W 1:15 PM - 5:30 PM","Harlow Cohen",NA
"2800","634","Special Topics of Materials Science","EMSE","3","Sa 3:30 PM - 5:30 PM","Harlow Cohen",NA
"2801","649","Special Projects","EMSE","18","F 8:00 AM - 10:00 AM","Colin Drummond","3.9"
"2802","649","Special Projects","EMSE","18","F 8:00 AM - 10:00 AM","Colin Drummond","2.4"
"2803","649","Special Projects","EMSE","18","Sa 8:00 AM - 12:15 PM","Colin Drummond","3.9"
"2804","649","Special Projects","EMSE","18","Sa 8:00 AM - 12:15 PM","Colin Drummond","2.4"
"2805","649","Special Projects","EMSE","18","Sa 8:00 AM - 12:15 PM","Colin Drummond","3.9"
"2806","649","Special Projects","EMSE","18","Sa 8:00 AM - 12:15 PM","Colin Drummond","2.4"
"2807","649","Special Projects","EMSE","18","Th 1:15 PM - 3:15 PM","Colin Drummond","3.9"
"2808","649","Special Projects","EMSE","18","Th 1:15 PM - 3:15 PM","Colin Drummond","2.4"
"2809","649","Special Projects","EMSE","18","Sa 8:00 AM - 10:00 AM","Colin Drummond","3.9"
"2810","649","Special Projects","EMSE","18","Sa 8:00 AM - 10:00 AM","Colin Drummond","2.4"
"2811","651","Thesis M.S.","EMSE","18","ThFSa 8:00 AM - 10:00 AM","Colin Drummond","3.9"
"2812","651","Thesis M.S.","EMSE","18","ThFSa 8:00 AM - 10:00 AM","Colin Drummond","2.4"
"2813","651","Thesis M.S.","EMSE","18","Th 10:15 AM - 12:15 PM","Thomas King",NA
"2814","651","Thesis M.S.","EMSE","18","Sa 8:00 AM - 10:00 AM","Thomas King",NA
"2815","651","Thesis M.S.","EMSE","18","Th 8:00 AM - 10:00 AM","Thomas King",NA
"2816","651","Thesis M.S.","EMSE","18","Th 8:00 AM - 10:00 AM","Thomas King",NA
"2817","651","Thesis M.S.","EMSE","18","ThFSa 8:00 AM - 10:00 AM","Thomas King",NA
"2818","651","Thesis M.S.","EMSE","18","Sa 1:15 PM - 5:30 PM","Thomas King",NA
"2819","651","Thesis M.S.","EMSE","18","Sa 3:30 PM - 5:30 PM","Thomas King",NA
"2820","651","Thesis M.S.","EMSE","18","Th 8:00 AM - 10:00 AM","Kamlesh Mathur",NA
"2821","651","Thesis M.S.","EMSE","18","Th 10:15 AM - 12:15 PM","Kamlesh Mathur",NA
"2822","651","Thesis M.S.","EMSE","18","Sa 8:00 AM - 10:00 AM","Kamlesh Mathur",NA
"2823","651","Thesis M.S.","EMSE","18","Sa 8:00 AM - 10:00 AM","Kamlesh Mathur",NA
"2824","651","Thesis M.S.","EMSE","18","Sa 10:15 AM - 12:15 PM","Kamlesh Mathur",NA
"2825","651","Thesis M.S.","EMSE","18","Th 1:15 PM - 5:30 PM","Melvin Smith",NA
"2826","651","Thesis M.S.","EMSE","18","Sa 10:15 AM - 12:15 PM","Melvin Smith",NA
"2827","651","Thesis M.S.","EMSE","18","Sa 1:15 PM - 3:15 PM","Melvin Smith",NA
"2828","695","Project M.S.","EMSE","9","Th 1:15 PM - 5:30 PM","Melvin Smith",NA
"2829","695","Project M.S.","EMSE","9","F 1:15 PM - 5:30 PM","Melvin Smith",NA
"2830","695","Project M.S.","EMSE","9","Sa 1:15 PM - 5:30 PM","Melvin Smith",NA
"2831","695","Project M.S.","EMSE","9","Th 3:30 PM - 5:30 PM","George Vairaktarakis",NA
"2832","695","Project M.S.","EMSE","9","F 10:15 AM - 12:15 PM","George Vairaktarakis",NA
"2833","695","Project M.S.","EMSE","9","Th 1:15 PM - 3:15 PM","George Vairaktarakis",NA
"2834","695","Project M.S.","EMSE","9","F 1:15 PM - 5:30 PM","George Vairaktarakis",NA
"2835","695","Project M.S.","EMSE","9","Th 3:30 PM - 5:30 PM","George Vairaktarakis",NA
"2836","695","Project M.S.","EMSE","9","F 1:15 PM - 5:30 PM","George Vairaktarakis",NA
"2837","695","Project M.S.","EMSE","9","Sa 1:15 PM - 5:30 PM","George Vairaktarakis",NA
"2838","701","Dissertation Ph.D.","EMSE","9","F 8:00 AM - 10:00 AM","Peter Ritchken","4.3"
"2839","701","Dissertation Ph.D.","EMSE","9","Sa 8:00 AM - 12:15 PM","Peter Ritchken","4.3"
"2840","701","Dissertation Ph.D.","EMSE","9","Sa 8:00 AM - 12:15 PM","Peter Ritchken","4.3"
"2841","701","Dissertation Ph.D.","EMSE","9","Th 1:15 PM - 3:15 PM","Peter Ritchken","4.3"
"2842","701","Dissertation Ph.D.","EMSE","9","Sa 8:00 AM - 10:00 AM","Peter Ritchken","4.3"
"2843","701","Dissertation Ph.D.","EMSE","9","ThFSa 8:00 AM - 10:00 AM","Peter Ritchken","4.3"
"2844","701","Dissertation Ph.D.","EMSE","9","F 1:15 PM - 5:30 PM","Mohan Reddy",NA
"2845","701","Dissertation Ph.D.","EMSE","9","F 8:00 AM - 12:15 PM","Mohan Reddy",NA
"2846","701","Dissertation Ph.D.","EMSE","9","Th 1:15 PM - 5:30 PM","Mohan Reddy",NA
"2847","701","Dissertation Ph.D.","EMSE","9","F 8:00 AM - 10:00 AM","Mohan Reddy",NA
"2848","701","Dissertation Ph.D.","EMSE","9","Th 1:15 PM - 5:30 PM","Mohan Reddy",NA
"2849","701","Dissertation Ph.D.","EMSE","9","F 10:15 AM - 12:15 PM","Mohan Reddy",NA
"2850","701","Dissertation Ph.D.","EMSE","9","F 8:00 AM - 12:15 PM","Sayan Chatterjee",NA
"2851","701","Dissertation Ph.D.","EMSE","9","F 1:15 PM - 5:30 PM","Sayan Chatterjee",NA
"2852","701","Dissertation Ph.D.","EMSE","9","Th 10:15 AM - 12:15 PM","Sayan Chatterjee",NA
"2853","701","Dissertation Ph.D.","EMSE","9","Sa 10:15 AM - 12:15 PM","Sayan Chatterjee",NA
"2854","148","Introduction to Composition","ENGL","3","Sa 1:15 PM - 3:15 PM","Sayan Chatterjee",NA
"2855","150","Expository Writing","ENGL","3","Th 10:15 AM - 12:15 PM","Sayan Chatterjee",NA
"2856","150","Expository Writing","ENGL","3","F 1:15 PM - 5:30 PM","Sayan Chatterjee",NA
"2857","180","Writing Tutorial","ENGL","1","Sa 1:15 PM - 5:30 PM","Timothy Fogarty","3.4"
"2858","200","Literature in English","ENGL","3","Sa 1:15 PM - 5:30 PM","Timothy Fogarty","3.4"
"2859","203","Introduction to Creative Writing","ENGL","3","F 8:00 AM - 12:15 PM","Timothy Fogarty","3.4"
"2860","203","Introduction to Creative Writing","ENGL","3","Sa 10:15 AM - 12:15 PM","Timothy Fogarty","3.4"
"2861","204","Introduction to Journalism","ENGL","3","F 1:15 PM - 5:30 PM","Timothy Fogarty","3.4"
"2862","213","Introduction to Fiction Writing","ENGL","3","Sa 10:15 AM - 12:15 PM","Timothy Fogarty","3.4"
"2863","214","Introduction to Poetry Writing","ENGL","3","Th 8:00 AM - 12:15 PM","Ronald Fry",NA
"2864","217A","Business and Professional Writing","ENGL","3","F 1:15 PM - 3:15 PM","Ronald Fry",NA
"2865","257B","Poetry","ENGL","3","ThF 8:00 AM - 12:15 PM","Ronald Fry",NA
"2866","270","Introduction to Gender Studies","ENGL","3","Th 8:00 AM - 12:15 PM","Ronald Fry",NA
"2867","300","English Literature to 1800","ENGL","3","F 3:30 PM - 5:30 PM","Youngjin Yoo",NA
"2868","305","Playwriting","ENGL","3","Th 3:30 PM - 5:30 PM","Youngjin Yoo",NA
"2869","307","Feature/Magazine Writing","ENGL","3","Sa 1:15 PM - 5:30 PM","Youngjin Yoo",NA
"2870","307C","Feature/Magazine Writing Capstone","ENGL","3","Th 10:15 AM - 12:15 PM","Youngjin Yoo",NA
"2871","308","American Literature","ENGL","3","Th 1:15 PM - 5:30 PM","Youngjin Yoo",NA
"2872","320","Renaissance Literature","ENGL","3","Tu 8:30 AM - 11:15 AM","James McGuffin-Cawley",NA
"2873","324","Shakespeare: Histories and Tragedies","ENGL","3","M 3:20 PM - 4:10 PM","Laura Bruckman",NA
"2874","324C","Shakespeare: Histories and Tragedies Capstone","ENGL","3","MWF 8:25 AM - 9:15 AM","Jennifer Carter","2.3"
"2875","331","Studies in the Nineteenth-Century","ENGL","3","TBA ","Jennifer Carter","2.3"
"2876","331C","Studies in the Nineteenth Century Capstone","ENGL","3","TuTh 4:00 PM - 5:15 PM","William Baeslack",NA
"2877","341","Rhetoric of Science and Medicine","ENGL","3","TuTh 1:15 PM - 4:00 PM","David Matthiesen","2.2"
"2878","341C","Rhetoric of Science &amp; Medicine Capstone","ENGL","3","TBA ","Roger French",NA
"2879","367","Introduction to Film","ENGL","3","MWF 11:40 AM - 12:30 PM","Alp Sehirlioglu","3.1"
"2880","368","Topics in Film","ENGL","3","TBA ","Alp Sehirlioglu","3.1"
"2881","372","Studies in the Novel","ENGL","3","MW 12:45 PM - 2:00 PM","Gerhard Welsch",NA
"2882","372C","Studies in the Novel Capstone","ENGL","3","MWF 2:15 PM - 3:05 PM","Mark De Guire","2.8"
"2883","373","Studies in Poetry","ENGL","3","TBA ","Mark De Guire","2.8"
"2884","374","Internship in Journalism","ENGL","6","MWF 10:35 AM - 11:25 AM","Mark De Guire","2.8"
"2885","380","Departmental Seminar","ENGL","3","TBA ","Mark De Guire","2.8"
"2886","386","Studies in Literature and Culture","ENGL","3","MW 3:20 PM - 4:35 PM","John Lewandowski","4.8"
